,X_i,Y_i,Z_i,X_f,Y_f,Z_f,Cu [%],Au [ppm],Ton [t],B [$]
241,60.0,135.0,20.0,75.0,145.0,45.0,0.3403068457654423,0.06409852796445879,20870.42,27065.519999999968
242,60.0,135.0,25.0,75.0,145.0,50.0,0.38773078423387297,0.08152225415140282,20970.019999999997,107109.74999999997
243,60.0,135.0,30.0,75.0,145.0,55.0,0.41055805921905686,0.09236543621558375,21015.87,150250.34999999998
244,60.0,135.0,35.0,75.0,145.0,60.0,0.41191616470586007,0.10301252502677283,21047.46,158560.06999999998
245,60.0,135.0,40.0,75.0,145.0,65.0,0.3608224932717267,0.10430975177414006,21138.409999999996,78000.31999999998
246,60.0,135.0,45.0,75.0,145.0,70.0,0.31352001825881226,0.10266964943937731,18664.96,745.8999999999869
247,60.0,140.0,15.0,75.0,150.0,40.0,0.41304855551213665,0.059497106528259604,20907.409999999996,139743.09999999998
248,60.0,140.0,20.0,75.0,150.0,45.0,0.49118247689797595,0.07849971619718478,21053.35,272550.5
249,60.0,140.0,25.0,75.0,150.0,50.0,0.5329504090651601,0.09210190739457033,21148.219999999998,345230.23
250,60.0,140.0,30.0,75.0,150.0,55.0,0.5235623850324673,0.09679033795612646,21169.019999999997,333543.32999999996
251,60.0,140.0,35.0,75.0,150.0,60.0,0.4618575378846538,0.09515659874209549,21116.069999999996,229091.55999999997
252,60.0,140.0,40.0,75.0,150.0,65.0,0.3495323594268117,0.08462824770093617,21155.35,44977.45999999998
253,60.0,145.0,10.0,75.0,155.0,35.0,0.36772143982188404,0.04764320139167516,20786.46,69175.15999999997
254,60.0,145.0,15.0,75.0,155.0,40.0,0.5484048834431645,0.07364107949495609,21006.489999999998,367957.48
255,60.0,145.0,20.0,75.0,155.0,45.0,0.6652952153925062,0.09814175510317713,21193.17,569403.5599999999
256,60.0,145.0,25.0,75.0,155.0,50.0,0.7415844886334598,0.11734761971522577,21327.07,704433.34
257,60.0,145.0,30.0,75.0,155.0,55.0,0.7569547995073832,0.1279507355120812,21387.82,737745.22
258,60.0,145.0,35.0,75.0,155.0,60.0,0.6904775113427577,0.1279092485657505,21335.199999999997,624858.49
259,60.0,145.0,40.0,75.0,155.0,65.0,0.5303425828837871,0.11039107953901241,21343.739999999998,357750.18000000005
260,60.0,145.0,45.0,75.0,155.0,70.0,0.39543840590415247,0.09628995053140747,18953.440000000002,117367.06000000001
261,60.0,150.0,10.0,75.0,160.0,35.0,0.38687729513269337,0.048559346562929685,20764.049999999996,103130.87999999993
262,60.0,150.0,15.0,75.0,160.0,40.0,0.6084313125249052,0.07957904519146494,21004.629999999997,474226.52
263,60.0,150.0,20.0,75.0,160.0,45.0,0.7671489955961661,0.1105573793655653,21231.5,749926.94
264,60.0,150.0,25.0,75.0,160.0,50.0,0.8997475697981596,0.14079689994395522,21429.289999999997,989986.0
265,60.0,150.0,30.0,75.0,160.0,55.0,0.98479963757537,0.1654012346537269,21576.9,1153666.92
266,60.0,150.0,35.0,75.0,160.0,60.0,0.9627227986806992,0.17556795769496447,21599.32,1121399.95
267,60.0,150.0,40.0,75.0,160.0,65.0,0.7902627074103273,0.1560671337678633,21614.16,828455.52
268,60.0,150.0,45.0,75.0,160.0,70.0,0.638747081804755,0.14034371523800251,19309.879999999997,508953.61
269,60.0,155.0,10.0,75.0,165.0,35.0,0.3255683090204627,0.04063203631916887,20681.089999999997,4759.229999999952
270,60.0,155.0,15.0,75.0,165.0,40.0,0.5605916030078009,0.07284284322582467,20909.629999999997,395891.9099999999
271,60.0,155.0,20.0,75.0,165.0,45.0,0.7470807266323741,0.1080521122671229,21147.42,719407.94
272,60.0,155.0,25.0,75.0,165.0,50.0,0.9280048679322045,0.14739524476440097,21384.85,1045637.9299999999
273,60.0,155.0,30.0,75.0,165.0,55.0,1.0874514661238894,0.18285393409331413,21592.65,1344576.69
274,60.0,155.0,35.0,75.0,165.0,60.0,1.1347534177527794,0.20449739038126968,21704.32,1442784.9100000001
275,60.0,155.0,40.0,75.0,165.0,65.0,0.9849063324247073,0.1897011006514886,21747.12,1190350.75
276,60.0,155.0,45.0,75.0,165.0,70.0,0.8427788334276518,0.17663933734838136,19561.409999999996,851558.1299999999
277,60.0,160.0,15.0,75.0,170.0,40.0,0.42700725676962986,0.056232870642831896,20764.059999999998,173996.20999999996
278,60.0,160.0,20.0,75.0,170.0,45.0,0.6200583147615257,0.0937944097310078,20986.109999999997,505504.29000000004
279,60.0,160.0,25.0,75.0,170.0,50.0,0.8166933559883321,0.139191785428026,21234.46,858956.5
280,60.0,160.0,30.0,75.0,170.0,55.0,1.0201479622622724,0.1831044626412036,21494.67,1234832.99
281,60.0,160.0,35.0,75.0,170.0,60.0,1.1154874247372442,0.21208467562109953,21660.78,1419655.1400000001
282,60.0,160.0,40.0,75.0,170.0,65.0,1.0232627451918894,0.20737258950156912,21728.39,1269655.8900000001
283,60.0,160.0,45.0,75.0,170.0,70.0,0.9128325122527172,0.19959451366783038,19687.469999999998,980686.25
284,60.0,165.0,15.0,75.0,175.0,40.0,0.3726851074491963,0.05269778516533414,20713.509999999995,86935.43999999996
285,60.0,165.0,20.0,75.0,175.0,45.0,0.534368462085122,0.08579992184671613,20882.039999999997,364031.35
286,60.0,165.0,25.0,75.0,175.0,50.0,0.6976148795461024,0.12666719473399876,21083.17,658309.1499999999
287,60.0,165.0,30.0,75.0,175.0,55.0,0.8715828333950772,0.16715520459318714,21297.629999999997,974443.21
288,60.0,165.0,35.0,75.0,175.0,60.0,0.9676131459318054,0.19890065181857527,21467.629999999997,1159706.98
289,60.0,165.0,40.0,75.0,175.0,65.0,0.92341275344361,0.2042470872300692,21531.91,1093052.4900000002
290,60.0,165.0,45.0,75.0,175.0,70.0,0.8541650350633422,0.20342262838561936,19633.04,890457.4600000002
291,60.0,170.0,10.0,75.0,180.0,35.0,0.4807782946675143,0.07307624516046568,20810.37,276153.93999999994
292,60.0,170.0,15.0,75.0,180.0,40.0,0.6726223157553541,0.10113304796724329,20978.899999999998,597827.0599999999
293,60.0,170.0,20.0,75.0,180.0,45.0,0.846990446153519,0.13729448118192503,21148.549999999996,903644.8300000001
294,60.0,170.0,25.0,75.0,180.0,50.0,0.9634809634298706,0.17277300310935345,21290.6,1128147.81
295,60.0,170.0,30.0,75.0,180.0,55.0,1.023514612959913,0.1979697567414477,21379.309999999998,1246920.54
296,60.0,170.0,35.0,75.0,180.0,60.0,1.0243623733959446,0.22030437190774668,21448.76,1264155.88
297,60.0,170.0,40.0,75.0,180.0,65.0,0.939162713887542,0.22431343901349834,21430.07,1124376.47
298,60.0,170.0,45.0,75.0,180.0,70.0,0.8529794197343066,0.22372279669240072,19570.690000000002,896524.01
299,60.0,175.0,0.0,75.0,185.0,25.0,0.33504184054868097,0.053340276517763185,20667.749999999996,35809.03999999992
300,60.0,175.0,5.0,75.0,185.0,30.0,0.6310866195245103,0.09837138447180444,20894.25,541922.4899999999
301,60.0,175.0,10.0,75.0,185.0,35.0,0.9745367121821149,0.1496845581139557,21129.089999999997,1136842.2999999998
302,60.0,175.0,15.0,75.0,185.0,40.0,1.3087165423072267,0.20296516486101154,21385.589999999997,1733527.31
303,60.0,175.0,20.0,75.0,185.0,45.0,1.604141406808486,0.2630816210082611,21626.54,2285593.1799999997
304,60.0,175.0,25.0,75.0,185.0,50.0,1.7526643431258575,0.3118328336710093,21771.37,2595960.58
305,60.0,175.0,30.0,75.0,185.0,55.0,1.7380843062472506,0.33693235718988973,21778.22,2591029.2199999997
306,60.0,175.0,35.0,75.0,185.0,60.0,1.634187547342982,0.3545032529710377,21769.329999999998,2425763.6100000003
307,60.0,175.0,40.0,75.0,185.0,65.0,1.4574746634442584,0.35607548574900927,21673.23,2119715.85
308,60.0,175.0,45.0,75.0,185.0,70.0,1.2730922944925849,0.34503869008345733,19778.97,1641425.0499999998
309,60.0,180.0,0.0,75.0,190.0,25.0,0.41810961911446265,0.06705097782150041,20716.46,179052.85999999993
310,60.0,180.0,5.0,75.0,190.0,30.0,0.8121344670081212,0.12751641809804298,21004.26,861079.33
311,60.0,180.0,10.0,75.0,190.0,35.0,1.2806129108636077,0.19954271152985084,21328.55,1689390.5
312,60.0,180.0,15.0,75.0,190.0,40.0,1.7572036025082154,0.2786943141440589,21712.65,2568562.72
313,60.0,180.0,20.0,75.0,190.0,45.0,2.172223445875177,0.363852817049437,22074.16,3379125.4299999997
314,60.0,180.0,25.0,75.0,190.0,50.0,2.3880334876789515,0.4325215692322591,22304.92,3849349.48
315,60.0,180.0,30.0,75.0,190.0,55.0,2.370847638995384,0.4690322328106141,22353.620000000003,3859589.2199999997
316,60.0,180.0,35.0,75.0,190.0,60.0,2.2175330694817204,0.48781615642026005,22340.84,3604689.21
317,60.0,180.0,40.0,75.0,190.0,65.0,1.9606997117750882,0.48637972315463807,22215.29,3143998.37
318,60.0,180.0,45.0,75.0,190.0,70.0,1.6779213797842911,0.46539846784021843,20226.35,2403917.9699999997
319,60.0,185.0,0.0,75.0,195.0,25.0,0.343528040325221,0.05579165560835564,20648.119999999995,51978.01999999996
320,60.0,185.0,5.0,75.0,195.0,30.0,0.7139114041688218,0.11357195238199955,20918.14,688351.1
321,60.0,185.0,10.0,75.0,195.0,35.0,1.178328567908248,0.18777031246766882,21264.28,1507333.0699999998
322,60.0,185.0,15.0,75.0,195.0,40.0,1.6966061108692196,0.2790136449816738,21703.95,2465717.42
323,60.0,185.0,20.0,75.0,195.0,45.0,2.140850826093223,0.3733073323426329,22132.489999999998,3343517.37
324,60.0,185.0,25.0,75.0,195.0,50.0,2.405883423491686,0.45299910561370965,22462.33,3921954.5300000003
325,60.0,185.0,30.0,75.0,195.0,55.0,2.436956608988495,0.5022334832196699,22623.809999999998,4046672.16
326,60.0,185.0,35.0,75.0,195.0,60.0,2.304511522327571,0.5241263797800825,22661.22,3836856.5799999996
327,60.0,185.0,40.0,75.0,195.0,65.0,2.047456671512996,0.5211142428809562,22532.519999999997,3366099.1799999997
328,60.0,185.0,45.0,75.0,195.0,70.0,1.7312728237926605,0.4920239267413709,20495.059999999998,2538161.63
329,60.0,190.0,5.0,75.0,200.0,30.0,0.3884937717703161,0.06375196880429,20710.539999999997,125015.79999999999
330,60.0,190.0,10.0,75.0,200.0,35.0,0.730229425581526,0.11996751395081583,21005.94,706463.64
331,60.0,190.0,15.0,75.0,200.0,40.0,1.1688351556105658,0.1999548650399945,21466.73,1490549.35
332,60.0,190.0,20.0,75.0,200.0,45.0,1.5195551838228076,0.278654749507269,21903.43,2165435.13
333,60.0,190.0,25.0,75.0,200.0,50.0,1.7431582432124264,0.3433237736127423,22232.17,2626495.69
334,60.0,190.0,30.0,75.0,200.0,55.0,1.8037071287764588,0.38468695644417494,22421.8,2786991.4799999995
335,60.0,190.0,35.0,75.0,200.0,60.0,1.725017820308072,0.3997976877454605,22460.33,2666877.2299999995
336,60.0,190.0,40.0,75.0,200.0,65.0,1.5139701718833238,0.3890083251154499,22319.21,2287246.58
337,60.0,190.0,45.0,75.0,200.0,70.0,1.22192232442447,0.3546737524987593,20230.039999999997,1599675.25
338,60.0,195.0,15.0,75.0,205.0,40.0,0.6066954938487709,0.10845985324833068,21051.89,480853.32000000007
339,60.0,195.0,20.0,75.0,205.0,45.0,0.8326996729167904,0.16180784878163024,21392.109999999997,888241.4000000001
340,60.0,195.0,25.0,75.0,205.0,50.0,0.9670757768769077,0.19976666276437088,21611.21,1139998.74
341,60.0,195.0,30.0,75.0,205.0,55.0,1.0158389375066996,0.22334525557284948,21735.29,1242950.79
342,60.0,195.0,35.0,75.0,205.0,60.0,0.9783330542793693,0.22850541763338933,21740.12,1184751.06
343,60.0,195.0,40.0,75.0,205.0,65.0,0.8456899601536862,0.21413437190941279,21618.06,958461.76
344,60.0,195.0,45.0,75.0,205.0,70.0,0.6208666252832339,0.1803208697673587,19573.05,519086.43999999994
345,60.0,200.0,20.0,75.0,210.0,45.0,0.34420529680715456,0.07002063224285182,20865.399999999994,36561.56999999998
346,60.0,200.0,25.0,75.0,210.0,50.0,0.39669435402187864,0.08537150117150434,20960.229999999996,119563.74999999997
347,60.0,200.0,30.0,75.0,210.0,55.0,0.41926090028192725,0.09351666855506817,21005.42,158299.41999999995
348,60.0,200.0,35.0,75.0,210.0,60.0,0.41027509268894374,0.09334337890192473,20997.65,143362.29999999996
349,60.0,200.0,40.0,75.0,210.0,65.0,0.35518168088852126,0.08396566694973459,20937.26,58211.79999999999
350,65.0,85.0,0.0,80.0,95.0,25.0,0.34584979549254613,0.0628657222043659,20627.61,39460.95999999999
351,65.0,85.0,5.0,80.0,95.0,30.0,0.35080780919392657,0.06321746702532666,20624.92,44475.18999999997
352,65.0,85.0,10.0,80.0,95.0,35.0,0.3359319265796867,0.05940928962013771,20610.1,23457.899999999994
353,65.0,90.0,0.0,80.0,100.0,25.0,1.4035343949268158,0.26381418760018255,21367.25,1924349.1099999999
354,65.0,90.0,5.0,80.0,100.0,30.0,1.6105495738447972,0.2952664964993148,21488.649999999998,2301724.18
355,65.0,90.0,10.0,80.0,100.0,35.0,1.6617756019692913,0.29743408773860186,21512.309999999998,2394769.37
356,65.0,90.0,15.0,80.0,100.0,40.0,1.5760444845416104,0.2726749518600889,21447.9,2223572.5300000003
357,65.0,90.0,20.0,80.0,100.0,45.0,1.307259584808544,0.21627709338677278,21242.73,1730302.92
358,65.0,90.0,25.0,80.0,100.0,50.0,0.9694059102638809,0.15513859509341074,21022.749999999996,1125531.24
359,65.0,90.0,30.0,80.0,100.0,55.0,0.5748976826278144,0.09077477766975489,20787.769999999997,441959.31000000006
360,65.0,95.0,0.0,80.0,105.0,25.0,2.191312876247792,0.4173460988482202,21986.839999999997,3420125.0900000003
361,65.0,95.0,5.0,80.0,105.0,30.0,2.6433794836982107,0.4933859134821899,22302.46,4311278.75
362,65.0,95.0,10.0,80.0,105.0,35.0,2.907020899561388,0.5327236371383876,22482.29,4844011.699999999
363,65.0,95.0,15.0,80.0,105.0,40.0,2.9929932479358836,0.5356373189667989,22533.85,5008519.1
364,65.0,95.0,20.0,80.0,105.0,45.0,2.81875298009045,0.49243668452264516,22390.26,4655129.73
365,65.0,95.0,25.0,80.0,105.0,50.0,2.415846128530019,0.41667010544170324,22120.28,3852342.55
366,65.0,95.0,30.0,80.0,105.0,55.0,1.8279118552360978,0.3148434162882396,21734.699999999997,2716889.0300000003
367,65.0,95.0,35.0,80.0,105.0,60.0,1.25155172971339,0.2166854318835282,21337.35,1652529.4100000001
368,65.0,95.0,40.0,80.0,105.0,65.0,0.779048930750971,0.13770143469339088,21008.67,807106.5900000001
369,65.0,95.0,45.0,80.0,105.0,70.0,0.46178284240779444,0.08605512869712623,18110.35,225347.62999999995
370,65.0,100.0,0.0,80.0,110.0,25.0,2.379776137801366,0.4620604596810534,22146.66,3828548.76
371,65.0,100.0,5.0,80.0,110.0,30.0,3.0289400592733062,0.5799898121246311,22654.379999999997,5152368.039999999
372,65.0,100.0,10.0,80.0,110.0,35.0,3.498587809849203,0.6632281998798624,23040.24,6150295.05
373,65.0,100.0,15.0,80.0,110.0,40.0,3.7537763924642875,0.703164048177732,23264.690000000002,6701098.359999999
374,65.0,100.0,20.0,80.0,110.0,45.0,3.765521113840018,0.699518618349578,23306.04,6740530.29
375,65.0,100.0,25.0,80.0,110.0,50.0,3.518411111183006,0.6558196319997585,23182.05,6221925.29
376,65.0,100.0,30.0,80.0,110.0,55.0,3.025446117807767,0.571957223697806,22898.659999999996,5192556.630000001
377,65.0,100.0,35.0,80.0,110.0,60.0,2.385010671405168,0.46156170970044513,22499.379999999997,3893723.3899999997
378,65.0,100.0,40.0,80.0,110.0,65.0,1.749281191555997,0.35043766412007116,22018.94,2639437.32
379,65.0,100.0,45.0,80.0,110.0,70.0,1.3232098959059437,0.2784922520901191,18936.72,1601681.9500000002
380,65.0,105.0,0.0,80.0,115.0,25.0,1.7413609301231388,0.3474718723548528,21678.85,2591214.0700000003
381,65.0,105.0,5.0,80.0,115.0,30.0,2.4021664741985504,0.47975193431581287,22228.79,3896912.2199999997
382,65.0,105.0,10.0,80.0,115.0,35.0,3.0077397916112143,0.6022968182980148,22767.059999999998,5162041.39
383,65.0,105.0,15.0,80.0,115.0,40.0,3.479174274166189,0.6992268162851294,23227.08,6201183.0600000005
384,65.0,105.0,20.0,80.0,115.0,45.0,3.7506590396240167,0.7591638611924629,23567.02,6845080.760000001
385,65.0,105.0,25.0,80.0,115.0,50.0,3.7560557480237913,0.7702043312523146,23709.54,6901934.6899999995
386,65.0,105.0,30.0,80.0,115.0,55.0,3.5249257542142325,0.7367406173987588,23668.010000000002,6427005.609999999
387,65.0,105.0,35.0,80.0,115.0,60.0,3.105759547770047,0.6677665971467741,23480.089999999997,5548605.4
388,65.0,105.0,40.0,80.0,115.0,65.0,2.578081567117645,0.5752661262463091,23012.949999999997,4411011.46
389,65.0,105.0,45.0,80.0,115.0,70.0,2.177329677064969,0.5047519068938985,19807.08,3125121.5500000003
390,65.0,110.0,0.0,80.0,120.0,25.0,1.141427865105473,0.23357224790622289,21236.739999999998,1477803.69
391,65.0,110.0,5.0,80.0,120.0,30.0,1.6992559399711529,0.35204289628878943,21728.22,2531402.2399999998
392,65.0,110.0,10.0,80.0,120.0,35.0,2.2640310617346473,0.4760914170979176,22272.42,3662636.97
393,65.0,110.0,15.0,80.0,120.0,40.0,2.75062987380681,0.589728086592626,22799.17,4700618.82
394,65.0,110.0,20.0,80.0,120.0,45.0,3.100645672934087,0.6808601763580164,23258.370000000003,5506135.09
395,65.0,110.0,25.0,80.0,120.0,50.0,3.255520668495046,0.7348204948159155,23583.72,5913065.07
396,65.0,110.0,30.0,80.0,120.0,55.0,3.2416071455607725,0.7543434986600812,23777.559999999998,5954006.45
397,65.0,110.0,35.0,80.0,120.0,60.0,3.061131117621088,0.7394749936793963,23850.57,5620629.26
398,65.0,110.0,40.0,80.0,120.0,65.0,2.7653417626135877,0.6957897320297749,23489.550000000003,4950550.7
399,65.0,110.0,45.0,80.0,120.0,70.0,2.5285095515490115,0.6547544935718871,20304.56,3870384.91
400,65.0,115.0,0.0,80.0,125.0,25.0,0.7352432077982156,0.15109157848051163,20968.899999999998,746497.33
401,65.0,115.0,5.0,80.0,125.0,30.0,1.174790349940727,0.24501876904623124,21375.619999999995,1545492.7600000002
402,65.0,115.0,10.0,80.0,125.0,35.0,1.6562093968698455,0.35256851131197914,21855.149999999998,2467745.83
403,65.0,115.0,15.0,80.0,125.0,40.0,2.1415177391935445,0.46798712842614815,22376.440000000002,3451970.68
404,65.0,115.0,20.0,80.0,125.0,45.0,2.521131826789746,0.573087012553267,22875.32,4287214.41
405,65.0,115.0,25.0,80.0,125.0,50.0,2.701744301548369,0.6429239825176389,23255.44,4744210.25
406,65.0,115.0,30.0,80.0,125.0,55.0,2.74912336594249,0.6847503499309926,23497.49,4915256.27
407,65.0,115.0,35.0,80.0,125.0,60.0,2.708308138155156,0.7086707291428263,23681.78,4901269.6899999995
408,65.0,115.0,40.0,80.0,125.0,65.0,2.5628048671103585,0.7056373133168123,23412.66,4574473.43
409,65.0,115.0,45.0,80.0,125.0,70.0,2.3809882079806144,0.6799092034708437,20295.93,3657688.6
410,65.0,120.0,0.0,80.0,130.0,25.0,0.4486912821322789,0.09031554556315365,20766.89,242688.78999999998
411,65.0,120.0,5.0,80.0,130.0,30.0,0.7729259442168098,0.15798868168532731,21079.11,811394.8500000001
412,65.0,120.0,10.0,80.0,130.0,35.0,1.15463295850657,0.24087072786719638,21461.47,1509178.9300000002
413,65.0,120.0,15.0,80.0,130.0,40.0,1.6021990270567323,0.342375892222205,21908.78,2367133.88
414,65.0,120.0,20.0,80.0,130.0,45.0,1.9929574717198086,0.44917568316714923,22385.809999999998,3177437.8499999996
415,65.0,120.0,25.0,80.0,130.0,50.0,2.18848177371813,0.5277171239622412,22784.68,3640358.73
416,65.0,120.0,30.0,80.0,130.0,55.0,2.2764864307935113,0.5799941651349242,23051.09,3879786.63
417,65.0,120.0,35.0,80.0,130.0,60.0,2.307685368128509,0.6212342681271773,23276.79,4008861.3
418,65.0,120.0,40.0,80.0,130.0,65.0,2.201565054318198,0.6311970138305836,23094.47,3795264.63
419,65.0,120.0,45.0,80.0,130.0,70.0,2.0292973392723717,0.6139182828392371,20102.02,3019849.2699999996
420,65.0,125.0,0.0,80.0,135.0,25.0,0.31563075440915195,0.060064983854491966,20655.899999999994,12896.249999999956
421,65.0,125.0,5.0,80.0,135.0,30.0,0.5543228899882333,0.10764211875790482,20889.219999999998,421016.48
422,65.0,125.0,10.0,80.0,135.0,35.0,0.8446595586756304,0.1672742266152572,21178.98,934122.4199999999
423,65.0,125.0,15.0,80.0,135.0,40.0,1.207398425084188,0.24607971298271925,21526.23,1602774.3
424,65.0,125.0,20.0,80.0,135.0,45.0,1.5362981448360191,0.33722528881426456,21917.2,2253145.31
425,65.0,125.0,25.0,80.0,135.0,50.0,1.7082317892332062,0.41065836335683725,22271.44,2639477.5100000002
426,65.0,125.0,30.0,80.0,135.0,55.0,1.798369291812646,0.46096205242590327,22506.05,2856848.4
427,65.0,125.0,35.0,80.0,135.0,60.0,1.8531581807612916,0.5062379952238316,22725.33,3016315.3
428,65.0,125.0,40.0,80.0,135.0,65.0,1.7525914300520287,0.5206525426087478,22635.61,2837083.48
429,65.0,125.0,45.0,80.0,135.0,70.0,1.6053466360302748,0.5118057093349611,19806.510000000002,2247640.27
430,65.0,130.0,0.0,80.0,140.0,25.0,0.326454580263668,0.05768334625823962,20632.0,33693.279999999926
431,65.0,130.0,5.0,80.0,140.0,30.0,0.549163832916288,0.09713729874454503,20841.049999999996,410442.6499999999
432,65.0,130.0,10.0,80.0,140.0,35.0,0.8014122833435698,0.1437917157742718,21084.65,848623.6699999999
433,65.0,130.0,15.0,80.0,140.0,40.0,1.0807994554262452,0.20232141645337218,21367.17,1356509.02
434,65.0,130.0,20.0,80.0,140.0,45.0,1.3196028390061172,0.27141973833534777,21676.6,1820359.0499999998
435,65.0,130.0,25.0,80.0,140.0,50.0,1.4019020667888928,0.32385858803242196,21932.089999999997,2014716.05
436,65.0,130.0,30.0,80.0,140.0,55.0,1.4334931369688493,0.3603641919039067,22071.879999999997,2105375.83
437,65.0,130.0,35.0,80.0,140.0,60.0,1.4565320588628534,0.3985858122498444,22213.67,2185289.6
438,65.0,130.0,40.0,80.0,140.0,65.0,1.3250983373560168,0.4085996415895095,22170.11,1963102.5999999999
439,65.0,130.0,45.0,80.0,140.0,70.0,1.2074456191948637,0.4075970967445249,19462.29,1541809.6400000001
440,65.0,135.0,0.0,80.0,145.0,25.0,0.40847234943329586,0.06760911565119569,20667.75,171518.5699999999
